SID:060,2,RTT3J,RW08,D136A,LO,P,C,EY  , ,   ,CF, ,SBG,LO,D, ,      ,2234,0517,0630,0030, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,RTT3J,RW08,RTT,LO,D,B,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,2,RTT3J,RW08,RTT,LO,D,B,EE H,R,   ,HA, , , , , ,      ,    ,    ,2250,T010,+,09500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,RTT3X,RW26,WI005,LO,P,C,E   , ,302,CF, ,SBG,LO,D, ,      ,2323,0798,2580,0030,+,03000,     ,10000, ,   ,    ,   ,LOWI,LO,P,A, , , , ;
SID:020,5,RTT3X,RW26,WI006,LO,P,C,E   , ,302,TF, , , , , ,      ,    ,    ,    ,    ,+,05450,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,RTT3X,RW26,WI007,LO,P,C,E   , ,302,TF, , , , , ,      ,    ,    ,    ,    ,+,06750,     ,     ,-,165,    ,   , , , , , , , , ;
SID:040,5,RTT3X,RW26,WI008,LO,P,C,E   ,L,302,RF, , , , , ,001300,    ,    ,    ,0051, ,     ,     ,     ,-,165,    ,   ,WI009,LO,P,C, , , , ;
SID:050,5,RTT3X,RW26,WI006,LO,P,C,E   , ,302,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,RTT3X,RW26,WI005,LO,P,C,E   , ,302,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,RTT3X,RW26,WI103,LO,P,C,E   , ,302,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,RTT3X,RW26,WI002,LO,P,C,E   , ,302,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,RTT3X,RW26,RTT,LO,D,B,EE  , ,302,TF, , , , , ,      ,    ,    ,    ,    ,+,11500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,UNKE2J,RW08,D245H,LO,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,RTT,LO,D,B, , , , ;
SID:020,2,UNKE2J,RW08,RUM,LO,P,N,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,UNKE2J,RW08,OEJ,LO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,UNKE2J,RW08,D063G,LO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06700,     ,     , ,   ,    ,   , , , , , , , , ;
